DSCN3431.JPG,C:\Users\Daniela S?nchez\Documents\LEE\Proyecto Venezuela\medialeguapunta_t3\,Artifact,278,5,5,100,100,100
DSCN3432.JPG,C:\Users\Daniela S?nchez\Documents\LEE\Proyecto Venezuela\medialeguapunta_t3\,Agaricia humilis,87,3,3,100,100,100
DSCN3432.JPG,C:\Users\Daniela S?nchez\Documents\LEE\Proyecto Venezuela\medialeguapunta_t3\,Millepora alcicornis,126,37,37,100,100,100
DSCN3432.JPG,C:\Users\Daniela S?nchez\Documents\LEE\Proyecto Venezuela\medialeguapunta_t3\,Millepora complanata,127,2,2,100,100,100
DSCN3432.JPG,C:\Users\Daniela S?nchez\Documents\LEE\Proyecto Venezuela\medialeguapunta_t3\,Other (Calcareous algae),214,6,6,100,100,100
DSCN3432.JPG,C:\Users\Daniela S?nchez\Documents\LEE\Proyecto Venezuela\medialeguapunta_t3\,Cyanobacteria,216,2,2,100,100,100
DSCN3432.JPG,C:\Users\Daniela S?nchez\Documents\LEE\Proyecto Venezuela\medialeguapunta_t3\,Turf,217,49,49,100,100,100
DSCN3432.JPG,C:\Users\Daniela S?nchez\Documents\LEE\Proyecto Venezuela\medialeguapunta_t3\,Artifact,278,1,1,100,100,100
DSCN3433.JPG,C:\Users\Daniela S?nchez\Documents\LEE\Proyecto Venezuela\medialeguapunta_t3\,Pseudopterogorgia sp.,118,14,14,100,100,100
DSCN3433.JPG,C:\Users\Daniela S?nchez\Documents\LEE\Proyecto Venezuela\medialeguapunta_t3\,Cyanobacteria,216,2,2,100,100,100
DSCN3433.JPG,C:\Users\Daniela S?nchez\Documents\LEE\Proyecto Venezuela\medialeguapunta_t3\,Turf,217,82,82,100,100,100
DSCN3433.JPG,C:\Users\Daniela S?nchez\Documents\LEE\Proyecto Venezuela\medialeguapunta_t3\,Biotic (unknown),262,2,2,100,100,100
DSCN3435.JPG,C:\Users\Daniela S?nchez\Documents\LEE\Proyecto Venezuela\medialeguapunta_t3\,Pseudoplexaura sp.,117,17,17,100,100,100
DSCN3435.JPG,C:\Users\Daniela S?nchez\Documents\LEE\Proyecto Venezuela\medialeguapunta_t3\,Turf,217,29,29,100,100,100
DSCN3435.JPG,C:\Users\Daniela S?nchez\Documents\LEE\Proyecto Venezuela\medialeguapunta_t3\,Sand,274,54,54,100,100,100
DSCN3434.JPG,C:\Users\Daniela S?nchez\Documents\LEE\Proyecto Venezuela\medialeguapunta_t3\,Pseudoplexaura sp.,117,16,16,100,100,100
DSCN3434.JPG,C:\Users\Daniela S?nchez\Documents\LEE\Proyecto Venezuela\medialeguapunta_t3\,Turf,217,22,22,100,100,100
DSCN3434.JPG,C:\Users\Daniela S?nchez\Documents\LEE\Proyecto Venezuela\medialeguapunta_t3\,Rubble,273,1,1,100,100,100
DSCN3434.JPG,C:\Users\Daniela S?nchez\Documents\LEE\Proyecto Venezuela\medialeguapunta_t3\,Sand,274,55,55,100,100,100
DSCN3434.JPG,C:\Users\Daniela S?nchez\Documents\LEE\Proyecto Venezuela\medialeguapunta_t3\,Artifact,278,6,6,100,100,100
DSCN3437.JPG,C:\Users\Daniela S?nchez\Documents\LEE\Proyecto Venezuela\medialeguapunta_t3\,Pseudopterogorgia sp.,118,91,91,100,100,100
DSCN3437.JPG,C:\Users\Daniela S?nchez\Documents\LEE\Proyecto Venezuela\medialeguapunta_t3\,Sand,274,9,9,100,100,100
DSCN3438.JPG,C:\Users\Daniela S?nchez\Documents\LEE\Proyecto Venezuela\medialeguapunta_t3\,Eunicea sp.,111,23,23,100,100,100
DSCN3438.JPG,C:\Users\Daniela S?nchez\Documents\LEE\Proyecto Venezuela\medialeguapunta_t3\,Pseudoplexaura sp.,117,11,11,100,100,100
DSCN3438.JPG,C:\Users\Daniela S?nchez\Documents\LEE\Proyecto Venezuela\medialeguapunta_t3\,Palythoa caribbaeorum,132,2,2,100,100,100
DSCN3438.JPG,C:\Users\Daniela S?nchez\Documents\LEE\Proyecto Venezuela\medialeguapunta_t3\,Turf,217,64,64,100,100,100
DSCN3439.JPG,C:\Users\Daniela S?nchez\Documents\LEE\Proyecto Venezuela\medialeguapunta_t3\,Pseudoplexaura sp.,117,29,29,100,100,100
DSCN3439.JPG,C:\Users\Daniela S?nchez\Documents\LEE\Proyecto Venezuela\medialeguapunta_t3\,Millepora alcicornis,126,2,2,100,100,100
DSCN3439.JPG,C:\Users\Daniela S?nchez\Documents\LEE\Proyecto Venezuela\medialeguapunta_t3\,Turf,217,65,65,100,100,100
DSCN3439.JPG,C:\Users\Daniela S?nchez\Documents\LEE\Proyecto Venezuela\medialeguapunta_t3\,Artifact,278,4,4,100,100,100
DSCN3441.JPG,C:\Users\Daniela S?nchez\Documents\LEE\Proyecto Venezuela\medialeguapunta_t3\,Pseudoplexaura sp.,117,7,7,100,100,100
DSCN3441.JPG,C:\Users\Daniela S?nchez\Documents\LEE\Proyecto Venezuela\medialeguapunta_t3\,Turf,217,27,27,100,100,100
DSCN3441.JPG,C:\Users\Daniela S?nchez\Documents\LEE\Proyecto Venezuela\medialeguapunta_t3\,Other (Fleshy algae),242,2,2,100,100,100
DSCN3441.JPG,C:\Users\Daniela S?nchez\Documents\LEE\Proyecto Venezuela\medialeguapunta_t3\,Sand,274,64,64,100,100,100
DSCN3442.JPG,C:\Users\Daniela S?nchez\Documents\LEE\Proyecto Venezuela\medialeguapunta_t3\,Eunicea sp.,111,2,2,100,100,100
DSCN3442.JPG,C:\Users\Daniela S?nchez\Documents\LEE\Proyecto Venezuela\medialeguapunta_t3\,Pseudoplexaura sp.,117,17,17,100,100,100
DSCN3442.JPG,C:\Users\Daniela S?nchez\Documents\LEE\Proyecto Venezuela\medialeguapunta_t3\,Palythoa caribbaeorum,132,2,2,100,100,100
DSCN3442.JPG,C:\Users\Daniela S?nchez\Documents\LEE\Proyecto Venezuela\medialeguapunta_t3\,Turf,217,79,79,100,100,100
DSCN3444.JPG,C:\Users\Daniela S?nchez\Documents\LEE\Proyecto Venezuela\medialeguapunta_t3\,Eunicea sp.,111,6,6,100,100,100
DSCN3444.JPG,C:\Users\Daniela S?nchez\Documents\LEE\Proyecto Venezuela\medialeguapunta_t3\,Plexaura sp.,115,37,37,100,100,100
DSCN3444.JPG,C:\Users\Daniela S?nchez\Documents\LEE\Proyecto Venezuela\medialeguapunta_t3\,Turf,217,40,40,100,100,100
DSCN3444.JPG,C:\Users\Daniela S?nchez\Documents\LEE\Proyecto Venezuela\medialeguapunta_t3\,Sand,274,17,17,100,100,100
